LanguageID,EventNewsTitle,StartDate,EndDate,EventNewsOutline,EventNewsImgUrl,EventNewsBody_Web,EventNewsBody_App,EventNewsCategory,SortNo,IsEnable,SortAll
"3","【Introducing the classic horizontal version of roulette game features.】","01/01/1900 00:00:00","01/01/1900 00:00:00","Royal Online (RG live casino) is specially designed for roulette players. Big video and one-page bet. Video and betting zones can change as much as they want, not just increase Gaming Experience. It also lets you enjoy both vertical and horizontal. Let's have fun in the world of roulette! ","promotion/en-us/imgs/event_games5.jpg","Royal Online (RG live casino) is specially designed for roulette players. Big video and one-page bet. Video and betting zones can change as much as they want, not just increase Gaming Experience. It also lets you enjoy both vertical and horizontal. Let's have fun in the world of roulette! ","Royal Online (RG live casino) is specially designed for roulette players. Big video and one-page bet. Video and betting zones can change as much as they want, not just increase Gaming Experience. It also lets you enjoy both vertical and horizontal. Let's have fun in the world of roulette! ","promoLive","5","1","5"
"6","【노 커미션 바카라 소개】","01/01/1900 00:00:00","01/01/1900 00:00:00","뱅커가 승리할 시 커미션을 가져가는 이전의 게임 방식과 다른 '노 커미션 바카라'를 Royal Online (RG 리얼)에서 출시하여, 게이머들에게 큰 이점으로 작용합니다.  '오리지널 바카라'와 비교해 보겠습니다. 전통적인 바카라는 만약 뱅커가 승리할 시, 5%를 커미션으로 가져갑니다. '노 커미션 바카라'는 기본적으로 뱅커가 승리할 시, 커미션이 없는 바카라입니다. 그러나 뱅커의 점수가 '6'으로 승리할 시, 배팅금액의 50%를 페이 합니다.","promotion/en-us/imgs/event_games8.jpg","뱅커가 승리할 시 커미션을 가져가는 이전의 게임 방식과 다른 '노 커미션 바카라'를 Royal Online (RG 리얼)에서 출시하여, 게이머들에게 큰 이점으로 작용합니다.  '오리지널 바카라'와 비교해 보겠습니다. 전통적인 바카라는 만약 뱅커가 승리할 시, 5%를 커미션으로 가져갑니다. '노 커미션 바카라'는 기본적으로 뱅커가 승리할 시, 커미션이 없는 바카라입니다. 그러나 뱅커의 점수가 '6'으로 승리할 시, 배팅금액의 50%를 페이 합니다.","뱅커가 승리할 시 커미션을 가져가는 이전의 게임 방식과 다른 '노 커미션 바카라'를 Royal Online (RG 리얼)에서 출시하여, 게이머들에게 큰 이점으로 작용합니다.  '오리지널 바카라'와 비교해 보겠습니다. 전통적인 바카라는 만약 뱅커가 승리할 시, 5%를 커미션으로 가져갑니다. '노 커미션 바카라'는 기본적으로 뱅커가 승리할 시, 커미션이 없는 바카라입니다. 그러나 뱅커의 점수가 '6'으로 승리할 시, 배팅금액의 50%를 페이 합니다.","promoLive","8","1","8"
"9","【Catur dan Kartu MT  Pengenalan Penyedia Permainan】","01/01/1900 00:00:00","01/01/1900 00:00:00","Catur dan Kartu MT memiliki pengembangan teknis dan seni yang sangat baik, dengan fokus pada pembuatan puluhan permainan H5 untuk meningkatkan pengalaman bermain dan menciptakan empat model permainan seperti Dummy, Jiuji, Boding, dan Paiken yang khusus disesuaikan dengan pasar Thailand. Produk yang sangat kaya dan inovatif ini pasti bisa memuaskan pemain yang menyukai pertarungan seru. ","promotion/en-us/imgs/event_games29.jpg","Catur dan Kartu MT memiliki pengembangan teknis dan seni yang sangat baik, dengan fokus pada pembuatan puluhan permainan H5 untuk meningkatkan pengalaman bermain dan menciptakan empat model permainan seperti Dummy, Jiuji, Boding, dan Paiken yang khusus disesuaikan dengan pasar Thailand. Produk yang sangat kaya dan inovatif ini pasti bisa memuaskan pemain yang menyukai pertarungan seru. ","Catur dan Kartu MT memiliki pengembangan teknis dan seni yang sangat baik, dengan fokus pada pembuatan puluhan permainan H5 untuk meningkatkan pengalaman bermain dan menciptakan empat model permainan seperti Dummy, Jiuji, Boding, dan Paiken yang khusus disesuaikan dengan pasar Thailand. Produk yang sangat kaya dan inovatif ini pasti bisa memuaskan pemain yang menyukai pertarungan seru. ","promoChess","29","1","32"
"1","【RSG龙行天下 特色简介】","01/01/1900 00:00:00","01/01/1900 00:00:00","RSG电子的龙行天下游戏是一款经典单线的老虎机游戏，玩法简单中奖容易，所有符号只有三种颜色的龙，透过四种组合搭配即可赢得奖金，在不同组合的搭配下最高能赢得押注的88倍赢分，尤如群龙乱舞，直冲云霄，让您祥「龙」瑞气行好运。","promotion/en-us/imgs/event_games16.jpg","RSG电子的龙行天下游戏是一款经典单线的老虎机游戏，玩法简单中奖容易，所有符号只有三种颜色的龙，透过四种组合搭配即可赢得奖金，在不同组合的搭配下最高能赢得押注的88倍赢分，尤如群龙乱舞，直冲云霄，让您祥「龙」瑞气行好运。","RSG电子的龙行天下游戏是一款经典单线的老虎机游戏，玩法简单中奖容易，所有符号只有三种颜色的龙，透过四种组合搭配即可赢得奖金，在不同组合的搭配下最高能赢得押注的88倍赢分，尤如群龙乱舞，直冲云霄，让您祥「龙」瑞气行好运。","promoSlot","16","1","16"
"1","【MT棋牌 博丁特色简介】","01/01/1900 00:00:00","01/01/1900 00:00:00","博丁是一款泰国的热门多人纸牌扑克牌游戏, 游戏开始先选择要押注的金额后，系统会发给每位闲家两张牌, 依照点数可以决是否补牌，最后与庄家的牌面比较点数，玩法简单非常受玩家喜爱。","promotion/en-us/imgs/event_games32.jpg","博丁是一款泰国的热门多人纸牌扑克牌游戏, 游戏开始先选择要押注的金额后，系统会发给每位闲家两张牌, 依照点数可以决是否补牌，最后与庄家的牌面比较点数，玩法简单非常受玩家喜爱。","博丁是一款泰国的热门多人纸牌扑克牌游戏, 游戏开始先选择要押注的金额后，系统会发给每位闲家两张牌, 依照点数可以决是否补牌，最后与庄家的牌面比较点数，玩法简单非常受玩家喜爱。","promoChess","32","1","29"
"8","【ဗားရှင်းအသစ်ခမ်းနားထည်ဝါစွာရောက်ရှိလာပြီ】","01/01/1900 00:00:00","01/01/1900 00:00:00","သမားရိုးကျ လူစစ်ကစားသည့်ဂိမ်းများသည်ကစားသူများ၏အမြင်အာရုံကိုမဖြည့်ဆည်းပေးနိုင်တော့သည့်အတွက်ကြောင့် Royal online(RCGလူစစ်)သည်2021ခုနစ်6လပိုင်းတွင်တိုက်ရိုက်ဗီဒီယိုနည်းပညာကိုမြှင့်တင်ကာဗီဒီယိုကြီးမှတဆင့်စက်ခရင်အပြည့်ဖြင့်အမြင်အာရုံခံစားချက်ကိုပိုကောင်းမွန်စေသည်။ဖုန်းကိုဒေါင်လိုက်ဖြစ်စေအလျားလိုက်ဖြစ်စေယခင်ခံစားချက်နှင့်မတူဘဲခံစားချက်အသစ်ကိုခံစားနိုင်သည်။ထို့ပြင်ကစားသူအားကောင်းမွန်စွာလောင်းကြေးချနိုင်ရန်အတွက်「နည်းလမ်းကောင်းများ အကြံပြုချက်」ကိုအသစ်သွင်းထားသည်။အကြံပြုချက်များကိုကြည့်ကာဖဲဖွင့်ရလဒ်ကိုကေ","promotion/en-us/imgs/event_games6.jpg","သမားရိုးကျ လူစစ်ကစားသည့်ဂိမ်းများသည်ကစားသူများ၏အမြင်အာရုံကိုမဖြည့်ဆည်းပေးနိုင်တော့သည့်အတွက်ကြောင့် Royal online(RCGလူစစ်)သည်2021ခုနစ်6လပိုင်းတွင်တိုက်ရိုက်ဗီဒီယိုနည်းပညာကိုမြှင့်တင်ကာဗီဒီယိုကြီးမှတဆင့်စက်ခရင်အပြည့်ဖြင့်အမြင်အာရုံခံစားချက်ကိုပိုကောင်းမွန်စေသည်။ဖုန်းကိုဒေါင်လိုက်ဖြစ်စေအလျားလိုက်ဖြစ်စေယခင်ခံစားချက်နှင့်မတူဘဲခံစားချက်အသစ်ကိုခံစားနိုင်သည်။ထို့ပြင်ကစားသူအားကောင်းမွန်စွာလောင်းကြေးချနိုင်ရန်အတွက်「နည်းလမ်းကောင်းများ အကြံပြုချက်」ကိုအသစ်သွင်းထားသည်။အကြံပြုချက်များကိုကြည့်ကာဖဲဖွင့်ရလဒ်ကိုကောင်းစွာခန့်မှန်းနိုင်ပြီးဆုလာဒ်ကြီးအနိုင်ရရန်အခွင့်ရေးရယူနိုင်သည်။","သမားရိုးကျ လူစစ်ကစားသည့်ဂိမ်းများသည်ကစားသူများ၏အမြင်အာရုံကိုမဖြည့်ဆည်းပေးနိုင်တော့သည့်အတွက်ကြောင့် Royal online(RCGလူစစ်)သည်2021ခုနစ်6လပိုင်းတွင်တိုက်ရိုက်ဗီဒီယိုနည်းပညာကိုမြှင့်တင်ကာဗီဒီယိုကြီးမှတဆင့်စက်ခရင်အပြည့်ဖြင့်အမြင်အာရုံခံစားချက်ကိုပိုကောင်းမွန်စေသည်။ဖုန်းကိုဒေါင်လိုက်ဖြစ်စေအလျားလိုက်ဖြစ်စေယခင်ခံစားချက်နှင့်မတူဘဲခံစားချက်အသစ်ကိုခံစားနိုင်သည်။ထို့ပြင်ကစားသူအားကောင်းမွန်စွာလောင်းကြေးချနိုင်ရန်အတွက်「နည်းလမ်းကောင်းများ အကြံပြုချက်」ကိုအသစ်သွင်းထားသည်။အကြံပြုချက်များကိုကြည့်ကာဖဲဖွင့်ရလဒ်ကိုကောင်းစွာခန့်မှန်းနိုင်ပြီးဆုလာဒ်ကြီးအနိုင်ရရန်အခွင့်ရေးရယူနိုင်သည်။","promoLive","6","1","6"
"12","【Introducción de las características del Pabellón Electrónico DS】","01/01/1900 00:00:00","01/01/1900 00:00:00","DS Electronics se compromete a desarrollar juegos de alta calidad, proporcionando cientos de máquinas tragamonedas electrónicas con diferentes métodos de juego y los juegos se cargan de manera estable. Además de lanzar nuevos juegos periódicamente, DS Electronics también ha aprobado la certificación internacional GLI para garantizar el juego de los jugadores. experiencia. ","promotion/en-us/imgs/event_games10.jpg","DS Electronics se compromete a desarrollar juegos de alta calidad, proporcionando cientos de máquinas tragamonedas electrónicas con diferentes métodos de juego y los juegos se cargan de manera estable. Además de lanzar nuevos juegos periódicamente, DS Electronics también ha aprobado la certificación internacional GLI para garantizar el juego de los jugadores. experiencia. ","DS Electronics se compromete a desarrollar juegos de alta calidad, proporcionando cientos de máquinas tragamonedas electrónicas con diferentes métodos de juego y los juegos se cargan de manera estable. Además de lanzar nuevos juegos periódicamente, DS Electronics también ha aprobado la certificación internacional GLI para garantizar el juego de los jugadores. experiencia. ","promoSlot","10","1","10"
"10","【ການຈັດໝວດໝູ່ເກມຊ່ວຍໃຫ້ທ່ານເຂົ້າສູ່ເກມໄດ້ວ່ອງໄວຂຶ້ນ】","01/01/1900 00:00:00","01/01/1900 00:00:00","ເພື່ອໃຫ້ສະມາຊິກສາມາດຄົ້ນຫາເກມທີ່ຕ້ອງການຈະຫຼິ້ນໄດ້ວ່ອງໄວຂຶ້ນ ໃນເດືອນຕຸລາຄົມ ປີ 2021 ເວີຊັ່ນແຟລັກຂອງເກມ Royal Gclub ໄດ້ຖືກແກ້ໄຂໃຫ້ເປັນ 7 ໝວດໝູ່ ໄດ້ແກ່ ບາຄາຣ່າຄລາສິກ, ເສືອມັງກອນ ຣູເລັດ ໄຮໂລ ເກມຍອດນິຍົມ ທີມ Baccarat ແລະ Blockchain ບໍ່ພຽງແຕ່ເຮັດໃຫ້ສະມາຊິກສາມາດເຂົ້າເກມໄດ້ຢ່າງວ່ອງໄວ ແຕ່ຍັງເພີ່ມຄຸນນະພາບ ແລະ ຄວາມລາບລື່ນຂອງເກມອີກດ້ວຍ ຫວັງວ່າການປ່ຽນແປງນີ້ຈະນຳມາເຊິ່ງປະສົບການການຫຼິ້ນເກມທີ່ດີຂຶ້ນສຳລັບສະມາຊິກທຸກທ່ານ","promotion/en-us/imgs/event_games7.jpg","ເພື່ອໃຫ້ສະມາຊິກສາມາດຄົ້ນຫາເກມທີ່ຕ້ອງການຈະຫຼິ້ນໄດ້ວ່ອງໄວຂຶ້ນ ໃນເດືອນຕຸລາຄົມ ປີ 2021 ເວີຊັ່ນແຟລັກຂອງເກມ Royal Gclub ໄດ້ຖືກແກ້ໄຂໃຫ້ເປັນ 7 ໝວດໝູ່ ໄດ້ແກ່ ບາຄາຣ່າຄລາສິກ, ເສືອມັງກອນ ຣູເລັດ ໄຮໂລ ເກມຍອດນິຍົມ ທີມ Baccarat ແລະ Blockchain ບໍ່ພຽງແຕ່ເຮັດໃຫ້ສະມາຊິກສາມາດເຂົ້າເກມໄດ້ຢ່າງວ່ອງໄວ ແຕ່ຍັງເພີ່ມຄຸນນະພາບ ແລະ ຄວາມລາບລື່ນຂອງເກມອີກດ້ວຍ ຫວັງວ່າການປ່ຽນແປງນີ້ຈະນຳມາເຊິ່ງປະສົບການການຫຼິ້ນເກມທີ່ດີຂຶ້ນສຳລັບສະມາຊິກທຸກທ່ານ","ເພື່ອໃຫ້ສະມາຊິກສາມາດຄົ້ນຫາເກມທີ່ຕ້ອງການຈະຫຼິ້ນໄດ້ວ່ອງໄວຂຶ້ນ ໃນເດືອນຕຸລາຄົມ ປີ 2021 ເວີຊັ່ນແຟລັກຂອງເກມ Royal Gclub ໄດ້ຖືກແກ້ໄຂໃຫ້ເປັນ 7 ໝວດໝູ່ ໄດ້ແກ່ ບາຄາຣ່າຄລາສິກ, ເສືອມັງກອນ ຣູເລັດ ໄຮໂລ ເກມຍອດນິຍົມ ທີມ Baccarat ແລະ Blockchain ບໍ່ພຽງແຕ່ເຮັດໃຫ້ສະມາຊິກສາມາດເຂົ້າເກມໄດ້ຢ່າງວ່ອງໄວ ແຕ່ຍັງເພີ່ມຄຸນນະພາບ ແລະ ຄວາມລາບລື່ນຂອງເກມອີກດ້ວຍ ຫວັງວ່າການປ່ຽນແປງນີ້ຈະນຳມາເຊິ່ງປະສົບການການຫຼິ້ນເກມທີ່ດີຂຶ້ນສຳລັບສະມາຊິກທຸກທ່ານ","promoLive","7","1","7"
"2","【RSG電子魚機爆獎不間斷】","01/01/1900 00:00:00","01/01/1900 00:00:00","在魚機的世界裡，你是唯一的獵人，無論是巨額獎金還是小小驚喜，每一次都是一場獨一無二的冒險，立即加入RSG電子「八爪天下海霸王」與「福娃捕魚」遊戲，感受獲取財寶及一炮爆富的快感！","promotion/en-us/imgs/event_games12.jpg","在魚機的世界裡，你是唯一的獵人，無論是巨額獎金還是小小驚喜，每一次都是一場獨一無二的冒險，立即加入RSG電子「八爪天下海霸王」與「福娃捕魚」遊戲，感受獲取財寶及一炮爆富的快感！","在魚機的世界裡，你是唯一的獵人，無論是巨額獎金還是小小驚喜，每一次都是一場獨一無二的冒險，立即加入RSG電子「八爪天下海霸王」與「福娃捕魚」遊戲，感受獲取財寶及一炮爆富的快感！","promoSlot","12","1","12"
"10","【ແນະນຳຟີເຈີດັມມີ່ ເກມໄພ້ MT】","01/01/1900 00:00:00","01/01/1900 00:00:00","Dummy ບໍ່ພຽງແຕ່ເປັນເກມເທົ່ານັ້ນ ແຕ່ຍັງເປັນການແຂ່ງຂັນກົນລະຍຸດອີກດ້ວຍ ໃນຕອນເລີ່ມເກມ ແຕ່ລະຄົນຈະໄດ້ຮັບໄພ້ 7 ໃບ ຈະໃຊ້ປັນຍາທັງໝົດໃນການຫຼິ້ນໄພ້ໃນມືຂອງທ່ານແນວໃດໃຫ້ຊະນະ? ທ່ານຕ້ອງປັບກົນລະຍຸດຕະຫຼອດເວລາ ເພື່ອຄວ້າທຸກໂອກາດ ແລະ ກາຍເປັນເຈົ້າແຫ່ງເກມ","promotion/en-us/imgs/event_games30.jpg","Dummy ບໍ່ພຽງແຕ່ເປັນເກມເທົ່ານັ້ນ ແຕ່ຍັງເປັນການແຂ່ງຂັນກົນລະຍຸດອີກດ້ວຍ ໃນຕອນເລີ່ມເກມ ແຕ່ລະຄົນຈະໄດ້ຮັບໄພ້ 7 ໃບ ຈະໃຊ້ປັນຍາທັງໝົດໃນການຫຼິ້ນໄພ້ໃນມືຂອງທ່ານແນວໃດໃຫ້ຊະນະ? ທ່ານຕ້ອງປັບກົນລະຍຸດຕະຫຼອດເວລາ ເພື່ອຄວ້າທຸກໂອກາດ ແລະ ກາຍເປັນເຈົ້າແຫ່ງເກມ","Dummy ບໍ່ພຽງແຕ່ເປັນເກມເທົ່ານັ້ນ ແຕ່ຍັງເປັນການແຂ່ງຂັນກົນລະຍຸດອີກດ້ວຍ ໃນຕອນເລີ່ມເກມ ແຕ່ລະຄົນຈະໄດ້ຮັບໄພ້ 7 ໃບ ຈະໃຊ້ປັນຍາທັງໝົດໃນການຫຼິ້ນໄພ້ໃນມືຂອງທ່ານແນວໃດໃຫ້ຊະນະ? ທ່ານຕ້ອງປັບກົນລະຍຸດຕະຫຼອດເວລາ ເພື່ອຄວ້າທຸກໂອກາດ ແລະ ກາຍເປັນເຈົ້າແຫ່ງເກມ","promoChess","30","1","31"
"6","【리그 오브 레전드 특색 소개】","01/01/1900 00:00:00","01/01/1900 00:00:00","리그 오브 레전드（League of Legends，줄임말 LoL）는 멀티플레이어 온라인 （Multiplayer Online Battle Arena，줄임말 MOBA） 게임이다.게임에서 플레이어는 독특한 능력을 가진 '영웅'을 조종하고 팀을 이뤄(보통 팀당 5명의 플레이어) 다른 플레이어가 통제하는 팀 영웅과 대결하며, 게임의 승리 목표는 상대의 기지(일명 메인 요새)를 파괴하는 것이다.","promotion/en-us/imgs/event_games27.jpg","리그 오브 레전드（League of Legends，줄임말 LoL）는 멀티플레이어 온라인 （Multiplayer Online Battle Arena，줄임말 MOBA） 게임이다.게임에서 플레이어는 독특한 능력을 가진 '영웅'을 조종하고 팀을 이뤄(보통 팀당 5명의 플레이어) 다른 플레이어가 통제하는 팀 영웅과 대결하며, 게임의 승리 목표는 상대의 기지(일명 메인 요새)를 파괴하는 것이다.","리그 오브 레전드（League of Legends，줄임말 LoL）는 멀티플레이어 온라인 （Multiplayer Online Battle Arena，줄임말 MOBA） 게임이다.게임에서 플레이어는 독특한 능력을 가진 '영웅'을 조종하고 팀을 이뤄(보통 팀당 5명의 플레이어) 다른 플레이어가 통제하는 팀 영웅과 대결하며, 게임의 승리 목표는 상대의 기지(일명 메인 요새)를 파괴하는 것이다.","promoEsport","27","1","27"
"8","【RG ထီအင်္ဂါရပ်များ နိဒါန်း】","01/01/1900 00:00:00","01/01/1900 00:00:00","RG ထီသည် ထီဖွင့်ရာတွင် ကွန်ပျူတာကွန်ရက်စနစ်ကို အသုံးပြုသည်။ ဆော့ဖ်ဝဲကို အကာအကွယ်ပေးရန်အတွက် ကုဒ်ဝှက်နည်းပညာကို အသုံးပြုထားသည်။ ၎င်းသည် နေရာချထားခြင်း၊ နေရာမချထားခြင်း၊ ပေါင်းစပ်ခြင်း၊ အကြီးအသေး စုံမ နှင့် ကြားအဖွဲ့ အစရှိသည့် ရိုးရှင်းသောနည်းလမ်းများစွာကို ပေးဆောင်ပါသည်။ သမားရိုးကျ ထီများနှင့် မတူဘဲစက္ကန့်ပိုင်းအတွင်း ထီဖွင့်နိုင်ပြီး ရလဒ်များကို ချက်ချင်းသိနိုင်သည်။ ငွေအမြောက်အမြားကို အချိန်ပိုင်းအတွင်း ဆွတ်ခူးနိုင်သည်။","promotion/en-us/imgs/event_games21.jpg","RG ထီသည် ထီဖွင့်ရာတွင် ကွန်ပျူတာကွန်ရက်စနစ်ကို အသုံးပြုသည်။ ဆော့ဖ်ဝဲကို အကာအကွယ်ပေးရန်အတွက် ကုဒ်ဝှက်နည်းပညာကို အသုံးပြုထားသည်။ ၎င်းသည် နေရာချထားခြင်း၊ နေရာမချထားခြင်း၊ ပေါင်းစပ်ခြင်း၊ အကြီးအသေး စုံမ နှင့် ကြားအဖွဲ့ အစရှိသည့် ရိုးရှင်းသောနည်းလမ်းများစွာကို ပေးဆောင်ပါသည်။ သမားရိုးကျ ထီများနှင့် မတူဘဲစက္ကန့်ပိုင်းအတွင်း ထီဖွင့်နိုင်ပြီး ရလဒ်များကို ချက်ချင်းသိနိုင်သည်။ ငွေအမြောက်အမြားကို အချိန်ပိုင်းအတွင်း ဆွတ်ခူးနိုင်သည်။","RG ထီသည် ထီဖွင့်ရာတွင် ကွန်ပျူတာကွန်ရက်စနစ်ကို အသုံးပြုသည်။ ဆော့ဖ်ဝဲကို အကာအကွယ်ပေးရန်အတွက် ကုဒ်ဝှက်နည်းပညာကို အသုံးပြုထားသည်။ ၎င်းသည် နေရာချထားခြင်း၊ နေရာမချထားခြင်း၊ ပေါင်းစပ်ခြင်း၊ အကြီးအသေး စုံမ နှင့် ကြားအဖွဲ့ အစရှိသည့် ရိုးရှင်းသောနည်းလမ်းများစွာကို ပေးဆောင်ပါသည်။ သမားရိုးကျ ထီများနှင့် မတူဘဲစက္ကန့်ပိုင်းအတွင်း ထီဖွင့်နိုင်ပြီး ရလဒ်များကို ချက်ချင်းသိနိုင်သည်။ ငွေအမြောက်အမြားကို အချိန်ပိုင်းအတွင်း ဆွတ်ခူးနိုင်သည်။","promoLottery","21","1","19"
"2","【官方彩 特色簡介】","01/01/1900 00:00:00","01/01/1900 00:00:00","官方彩是由政府或其授權機構運營的彩票，RG Lottery 提供最公正、透明、安全的泰國政府彩票與寮國政府彩票並且以設計直觀的遊戲介面，讓您能夠輕鬆的選擇幸運號碼、迅速投注，一起來獲得夢寐以求的獎金吧!","promotion/en-us/imgs/event_games20.jpg","官方彩是由政府或其授權機構運營的彩票，RG Lottery 提供最公正、透明、安全的泰國政府彩票與寮國政府彩票並且以設計直觀的遊戲介面，讓您能夠輕鬆的選擇幸運號碼、迅速投注，一起來獲得夢寐以求的獎金吧!","官方彩是由政府或其授權機構運營的彩票，RG Lottery 提供最公正、透明、安全的泰國政府彩票與寮國政府彩票並且以設計直觀的遊戲介面，讓您能夠輕鬆的選擇幸運號碼、迅速投注，一起來獲得夢寐以求的獎金吧!","promoLottery","20","1","20"
"6","【RSG 용행천하 특색소개】","01/01/1900 00:00:00","01/01/1900 00:00:00","RSG전자의 용행천하게임은 고전적인 단선적인 슬롯머신 게임으로, 간단한 방법으로 당첨이 용이하며, 모든 기호는 단지 세 가지 색상의 용을 가지고 있다. 네 가지 조합을 통해 상금을 받을 수 있다. 다양한 조합으로 최고  88배의 베팅액을 얻을 수 있다. 특히 용떼가 마구 춤을 추며 하늘을 찌를 수 있다. 귀하의 상서로운 기운을 행운으로 이끌 수 있다.","promotion/en-us/imgs/event_games16.jpg","RSG전자의 용행천하게임은 고전적인 단선적인 슬롯머신 게임으로, 간단한 방법으로 당첨이 용이하며, 모든 기호는 단지 세 가지 색상의 용을 가지고 있다. 네 가지 조합을 통해 상금을 받을 수 있다. 다양한 조합으로 최고  88배의 베팅액을 얻을 수 있다. 특히 용떼가 마구 춤을 추며 하늘을 찌를 수 있다. 귀하의 상서로운 기운을 행운으로 이끌 수 있다.","RSG전자의 용행천하게임은 고전적인 단선적인 슬롯머신 게임으로, 간단한 방법으로 당첨이 용이하며, 모든 기호는 단지 세 가지 색상의 용을 가지고 있다. 네 가지 조합을 통해 상금을 받을 수 있다. 다양한 조합으로 최고  88배의 베팅액을 얻을 수 있다. 특히 용떼가 마구 춤을 추며 하늘을 찌를 수 있다. 귀하의 상서로운 기운을 행운으로 이끌 수 있다.","promoSlot","16","1","16"
"7","【Giới thiệu đặc tính trò chơi Chiến thần Lữ Bố RSG】","01/01/1900 00:00:00","01/01/1900 00:00:00","Trò chơi Chiến Thần Lữ Bố của Điện Tử RSG là một trò chơi máy đánh bạc càn quét ngàn quân giặc, xóa bỏ biểu tượng và rơi xuống biểu tượng mới. Ngẫu nhiên xuất hiện biểu tượng bội số, điểm thưởng có thể được nhân thêm với bội số ngẫu nhiên từ gấp 2 đến gấp 500 lần, trong Free Game, bạn còn có thể tích lũy biểu tượng bội số để nhân với điểm thưởng, giúp cho điểm thưởng cao ngất trời, Chiến Thần Lữ Bố trúng thưởng lớn cực kỳ dễ dàng, mau đến cùng nhau tác chiến với Lữ Bố ngay nào!","promotion/en-us/imgs/event_games14.jpg","Trò chơi Chiến Thần Lữ Bố của Điện Tử RSG là một trò chơi máy đánh bạc càn quét ngàn quân giặc, xóa bỏ biểu tượng và rơi xuống biểu tượng mới. Ngẫu nhiên xuất hiện biểu tượng bội số, điểm thưởng có thể được nhân thêm với bội số ngẫu nhiên từ gấp 2 đến gấp 500 lần, trong Free Game, bạn còn có thể tích lũy biểu tượng bội số để nhân với điểm thưởng, giúp cho điểm thưởng cao ngất trời, Chiến Thần Lữ Bố trúng thưởng lớn cực kỳ dễ dàng, mau đến cùng nhau tác chiến với Lữ Bố ngay nào!","Trò chơi Chiến Thần Lữ Bố của Điện Tử RSG là một trò chơi máy đánh bạc càn quét ngàn quân giặc, xóa bỏ biểu tượng và rơi xuống biểu tượng mới. Ngẫu nhiên xuất hiện biểu tượng bội số, điểm thưởng có thể được nhân thêm với bội số ngẫu nhiên từ gấp 2 đến gấp 500 lần, trong Free Game, bạn còn có thể tích lũy biểu tượng bội số để nhân với điểm thưởng, giúp cho điểm thưởng cao ngất trời, Chiến Thần Lữ Bố trúng thưởng lớn cực kỳ dễ dàng, mau đến cùng nhau tác chiến với Lữ Bố ngay nào!","promoSlot","14","1","14"
